      269.0000  -0.953673   0.307316  -0.646357 
      269.5000  -0.939196   0.291407  -0.647789 
      270.0000  -0.947425   0.298631  -0.648793 
      270.5000  -0.955297   0.307756  -0.647542 
      271.0000  -0.935683   0.290963  -0.644720 
      271.5000  -0.945176   0.302154  -0.643022 
      272.0000  -0.956753   0.310958  -0.645795 
      272.5000  -0.950969   0.308208  -0.642760 
      273.0000  -0.953402   0.310157  -0.643245 
      273.5000  -0.936657   0.293309  -0.643348 
      274.0000  -0.953676   0.307369  -0.646307 
      274.5000  -0.952828   0.304380  -0.648448 
      275.0000  -0.971838   0.323348  -0.648490 
      275.5000  -0.960491   0.312366  -0.648125 
      276.0000  -0.949524   0.304074  -0.645449 
      276.5000  -0.948080   0.298558  -0.649522 
      277.0000  -0.947894   0.295963  -0.651931 
      277.5000  -0.952468   0.302292  -0.650176 
      278.0000  -0.955667   0.305088  -0.650579 
      278.5000  -0.954169   0.301910  -0.652259 
      279.0000  -0.948149   0.298134  -0.650015 
      279.5000  -0.934832   0.285186  -0.649646 
      280.0000  -0.942389   0.292387  -0.650002 
      280.5000  -0.934722   0.283462  -0.651260 
      281.0000  -0.969797   0.315778  -0.654019 
      281.5000  -0.930224   0.279347  -0.650877 
      282.0000  -0.940199   0.287554  -0.652644 
      282.5000  -0.956880   0.304093  -0.652786 
      283.0000  -0.946149   0.292710  -0.653439 
      283.5000  -0.940058   0.290377  -0.649681 
      284.0000  -0.944859   0.296240  -0.648619 
      284.5000  -0.950974   0.303720  -0.647255 
      285.0000  -0.946243   0.300708  -0.645535 
      285.5000  -0.947250   0.299627  -0.647623 
      286.0000  -0.937907   0.292778  -0.645129 
      286.5000  -0.935789   0.290876  -0.644912 
      287.0000  -0.925175   0.279418  -0.645757 
      287.5000  -0.938350   0.293497  -0.644853 
      288.0000  -0.942674   0.296859  -0.645814 
      288.5000  -0.945253   0.301700  -0.643553 
      289.0000  -0.954605   0.311742  -0.642863 
      289.5000  -0.931531   0.286888  -0.644643 
      290.0000  -0.942221   0.299439  -0.642782 
      290.5000  -0.942707   0.298674  -0.644033 
      291.0000  -0.928835   0.283395  -0.645440 
